new_area_code,original_area_code,original,city,current_state,current_county,current_state_fip,current_county_fip,old_county_fips,state,county,population_1950,residence_telephones_1945,population_under5_1950,population_over65_1950,births,black_pop,dial_pulls
810,313,FALSE,Port Huron,Michigan,st. clair,26,147,NA,NA,NA,91599,12766,10480,8167,2516,1832,7
716,716,TRUE,Buffalo,New York,erie,36,29,NA,NA,NA,899238,118406,88088,71021,24740,43163,14
716,716,TRUE,Cheektowaga,New York,erie,36,29,NA,NA,NA,899238,118406,88088,71021,24740,43163,14
716,716,TRUE,Tonawanda,New York,erie,36,29,NA,NA,NA,899238,118406,88088,71021,24740,43163,14
716,716,TRUE,West Seneca,New York,erie,36,29,NA,NA,NA,899238,118406,88088,71021,24740,43163,14
208,208,TRUE,Pocatello,Idaho,bannock,16,5,NA,NA,NA,41745,5028,5742,2063,1530,1169,20
458,503,FALSE,Medford,Oregon,jackson,41,29,NA,NA,NA,58510,4806,6026,5359,1476,59,18
541,503,FALSE,Medford,Oregon,jackson,41,29,NA,NA,NA,58510,4806,6026,5359,1476,59,18
518,518,TRUE,Troy,New York,rensselaer,36,83,NA,NA,NA,132607,13855,12936,13590,3018,1326,14
518,518,TRUE,Rotterdam,New York,schenectady,36,93,NA,NA,NA,142497,25319,13319,13705,3234,1567,14
518,518,TRUE,Schenectady,New York,schenectady,36,93,NA,NA,NA,142497,25319,13319,13705,3234,1567,14
208,208,TRUE,Twin Falls,Idaho,twin falls,16,83,NA,NA,NA,40979,4598,4949,3116,910,164,20
586,313,FALSE,Eastpointe,Michigan,macomb,26,99,NA,NA,NA,184961,14203,24400,8752,12790,4439,7
586,313,FALSE,Roseville,Michigan,macomb,26,99,NA,NA,NA,184961,14203,24400,8752,12790,4439,7
586,313,FALSE,Saint Clair Shores,Michigan,macomb,26,99,NA,NA,NA,184961,14203,24400,8752,12790,4439,7
586,313,FALSE,Sterling Heights,Michigan,macomb,26,99,NA,NA,NA,184961,14203,24400,8752,12790,4439,7
586,313,FALSE,Warren,Michigan,macomb,26,99,NA,NA,NA,184961,14203,24400,8752,12790,4439,7
248,313,FALSE,West Bloomfield Township,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Farmington Hills,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Ferndale,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Madison Heights,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Novi,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Oak Park,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Pontiac,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Rochester Hills,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Royal Oak,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Southfield,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Troy,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
248,313,FALSE,Waterford,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,West Bloomfield Township,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Farmington Hills,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Ferndale,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Madison Heights,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Novi,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Oak Park,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Pontiac,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Rochester Hills,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Royal Oak,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Southfield,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Troy,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
947,313,FALSE,Waterford,Michigan,oakland,26,125,NA,NA,NA,396001,47353,49285,20821,17852,18216,7
339,617,FALSE,Lynn,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
339,617,FALSE,Marblehead,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
339,617,FALSE,Saugus,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
351,617,FALSE,Beverly,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
351,617,FALSE,Danvers,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
351,617,FALSE,Gloucester,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
351,617,FALSE,Haverhill,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
351,617,FALSE,Lawrence,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
351,617,FALSE,Methuen,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
351,617,FALSE,South Peabody,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
351,617,FALSE,Salem,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
781,617,FALSE,Lynn,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
781,617,FALSE,Marblehead,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
781,617,FALSE,Saugus,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
978,617,FALSE,Beverly,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
978,617,FALSE,Danvers,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
978,617,FALSE,Gloucester,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
978,617,FALSE,Haverhill,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
978,617,FALSE,Lawrence,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
978,617,FALSE,Methuen,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
978,617,FALSE,South Peabody,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
978,617,FALSE,Salem,Massachusetts,essex,25,9,NA,NA,NA,522384,82658,50003,57528,12406,2090,14
608,715,FALSE,Beloit,Wisconsin,rock,55,105,NA,NA,NA,92778,15691,9839,8795,3044,1577,13
608,715,FALSE,Janesville,Wisconsin,rock,55,105,NA,NA,NA,92778,15691,9839,8795,3044,1577,13
262,414,FALSE,Caledonia,Wisconsin,racine,55,101,NA,NA,NA,109585,17854,11977,9163,3848,1863,9
262,414,FALSE,Racine,Wisconsin,racine,55,101,NA,NA,NA,109585,17854,11977,9163,3848,1863,9
518,518,TRUE,West Albany,New York,albany,36,1,NA,NA,NA,239386,38765,22469,22980,5980,6224,14
458,503,FALSE,Grants Pass,Oregon,josephine,41,33,NA,NA,NA,26542,964,2706,2493,580,53,18
541,503,FALSE,Grants Pass,Oregon,josephine,41,33,NA,NA,NA,26542,964,2706,2493,580,53,18
517,517,TRUE,East Lansing,Michigan,ingham,26,65,NA,NA,NA,172941,29099,19117,12090,5632,3459,13
517,517,TRUE,Lansing,Michigan,ingham,26,65,NA,NA,NA,172941,29099,19117,12090,5632,3459,13
517,517,TRUE,Okemos,Michigan,ingham,26,65,NA,NA,NA,172941,29099,19117,12090,5632,3459,13
413,413,TRUE,Pittsfield,Massachusetts,berkshire,25,3,NA,NA,NA,132966,23344,13285,13387,3158,1330,8
339,617,FALSE,Arlington,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Burlington,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Lexington,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Malden,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Medford,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Melrose,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Reading,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Stoneham,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Wakefield,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Waltham,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Winchester,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
339,617,FALSE,Woburn,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
351,617,FALSE,Chelmsford,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
351,617,FALSE,Lowell,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
351,617,FALSE,Wilmington,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
508,617,FALSE,Framingham,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
508,617,FALSE,Marlborough,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
617,617,TRUE,Belmont,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
617,617,TRUE,Cambridge,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
617,617,TRUE,Everett,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
617,617,TRUE,Newton,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
617,617,TRUE,Somerville,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
617,617,TRUE,Watertown,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
774,617,FALSE,Framingham,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
774,617,FALSE,Marlborough,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Arlington,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Burlington,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Lexington,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Malden,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Medford,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Melrose,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Reading,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Stoneham,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Wakefield,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Waltham,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Winchester,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
781,617,FALSE,Woburn,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
857,617,FALSE,Belmont,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
857,617,FALSE,Cambridge,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
857,617,FALSE,Everett,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
857,617,FALSE,Newton,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
857,617,FALSE,Somerville,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
857,617,FALSE,Watertown,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
978,617,FALSE,Chelmsford,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
978,617,FALSE,Lowell,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
978,617,FALSE,Wilmington,Massachusetts,middlesex,25,17,NA,NA,NA,1064569,163141,104265,102865,28800,10646,14
351,617,FALSE,Fitchburg,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
351,617,FALSE,Gardner,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
351,617,FALSE,Leominster,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
508,617,FALSE,Milford,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
508,617,FALSE,Worcester,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
774,617,FALSE,Milford,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
774,617,FALSE,Worcester,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
978,617,FALSE,Fitchburg,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
978,617,FALSE,Gardner,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
978,617,FALSE,Leominster,Massachusetts,worcester,25,27,NA,NA,NA,546401,76347,52727,55027,13156,2186,14
563,319,FALSE,Dubuque,Iowa,dubuque,19,61,NA,NA,NA,71337,10914,7846,7091,2346,143,13
262,414,FALSE,Kenosha,Wisconsin,kenosha,55,59,NA,NA,NA,75238,10468,8215,5941,2772,301,9
515,515,TRUE,Fort Dodge,Iowa,webster,19,187,NA,NA,NA,44241,7737,4882,4275,1208,354,11
319,319,TRUE,Cedar Falls,Iowa,black hawk,19,13,NA,NA,NA,100448,16166,11840,8099,3370,2712,13
319,319,TRUE,Waterloo,Iowa,black hawk,19,13,NA,NA,NA,100448,16166,11840,8099,3370,2712,13
607,315,FALSE,Ithaca,New York,tompkins,36,109,NA,NA,NA,59122,8015,6059,5138,1508,1182,9
716,716,TRUE,Jamestown,New York,chautauqua,36,13,NA,NA,NA,135189,14666,13493,15303,3072,811,14
712,712,TRUE,Sioux City,Iowa,woodbury,19,193,NA,NA,NA,103917,16926,11373,9510,2700,1247,10
413,413,TRUE,Northampton,Massachusetts,hampshire,25,15,NA,NA,NA,87594,10162,7948,8704,2072,350,8
779,815,FALSE,Freeport,Illinois,stephenson,17,177,NA,NA,NA,41595,8997,3998,4805,1050,873,14
815,815,TRUE,Freeport,Illinois,stephenson,17,177,NA,NA,NA,41595,8997,3998,4805,1050,873,14
779,815,FALSE,Loves Park,Illinois,winnebago,17,201,NA,NA,NA,152385,22825,16734,12536,5570,3962,14
779,815,FALSE,Machesney Park,Illinois,winnebago,17,201,NA,NA,NA,152385,22825,16734,12536,5570,3962,14
779,815,FALSE,Rockford,Illinois,winnebago,17,201,NA,NA,NA,152385,22825,16734,12536,5570,3962,14
815,815,TRUE,Loves Park,Illinois,winnebago,17,201,NA,NA,NA,152385,22825,16734,12536,5570,3962,14
815,815,TRUE,Machesney Park,Illinois,winnebago,17,201,NA,NA,NA,152385,22825,16734,12536,5570,3962,14
815,815,TRUE,Rockford,Illinois,winnebago,17,201,NA,NA,NA,152385,22825,16734,12536,5570,3962,14
224,312,FALSE,Gurnee,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,Highland Park,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,Lake Forest,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,Libertyville,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,Mundelein,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,North Chicago,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,Round Lake Beach,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,Vernon Hills,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,Waukegan,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
224,312,FALSE,Zion,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Gurnee,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Highland Park,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Lake Forest,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Libertyville,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Mundelein,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,North Chicago,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Round Lake Beach,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Vernon Hills,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Waukegan,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
847,312,FALSE,Zion,Illinois,lake,17,97,NA,NA,NA,179097,24335,19025,11535,7274,6268,6
779,815,FALSE,Crystal Lake,Illinois,mchenry,17,111,NA,NA,NA,50656,7968,5535,4854,2144,51,14
779,815,FALSE,Belvidere,Illinois,boone,17,7,NA,NA,NA,17070,2719,1810,1989,478,34,14
815,815,TRUE,Belvidere,Illinois,boone,17,7,NA,NA,NA,17070,2719,1810,1989,478,34,14
313,313,TRUE,Allen Park,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
313,313,TRUE,Dearborn,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
313,313,TRUE,Dearborn Heights,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
313,313,TRUE,Detroit,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
313,313,TRUE,Hamtramck,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
313,313,TRUE,Inkster,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
313,313,TRUE,Lincoln Park,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
313,313,TRUE,Redford,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
313,313,TRUE,Taylor,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
734,313,FALSE,Canton,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
734,313,FALSE,Garden City,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
734,313,FALSE,Livonia,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
734,313,FALSE,Plymouth,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
734,313,FALSE,Romulus,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
734,313,FALSE,Southgate,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
734,313,FALSE,Westland,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
734,313,FALSE,Wyandotte,Michigan,wayne,26,163,NA,NA,NA,2435235,360758,251851,134752,61868,338498,7
339,617,FALSE,Revere,Massachusetts,suffolk,25,25,NA,NA,NA,896615,105436,80220,85829,17734,43038,14
617,617,TRUE,South Boston,Massachusetts,suffolk,25,25,NA,NA,NA,896615,105436,80220,85829,17734,43038,14
617,617,TRUE,Chelsea,Massachusetts,suffolk,25,25,NA,NA,NA,896615,105436,80220,85829,17734,43038,14
781,617,FALSE,Revere,Massachusetts,suffolk,25,25,NA,NA,NA,896615,105436,80220,85829,17734,43038,14
857,617,FALSE,South Boston,Massachusetts,suffolk,25,25,NA,NA,NA,896615,105436,80220,85829,17734,43038,14
857,617,FALSE,Chelsea,Massachusetts,suffolk,25,25,NA,NA,NA,896615,105436,80220,85829,17734,43038,14
734,313,FALSE,Ann Arbor,Michigan,washtenaw,26,161,NA,NA,NA,134606,17004,14562,9350,4342,10095,7
734,313,FALSE,Ypsilanti,Michigan,washtenaw,26,161,NA,NA,NA,134606,17004,14562,9350,4342,10095,7
307,307,TRUE,Laramie,Wyoming,albany,56,1,NA,NA,NA,19055,2363,2133,983,576,171,20
517,517,TRUE,Jackson,Michigan,jackson,26,75,NA,NA,NA,107925,17850,11252,9723,3164,5072,13
269,616,FALSE,Battle Creek,Michigan,calhoun,26,25,NA,NA,NA,120813,18405,13211,9976,3354,6766,13
269,616,FALSE,Kalamazoo,Michigan,kalamazoo,26,77,NA,NA,NA,126707,19649,14099,11055,4266,2788,13
269,616,FALSE,Portage,Michigan,kalamazoo,26,77,NA,NA,NA,126707,19649,14099,11055,4266,2788,13
607,315,FALSE,Binghamton,New York,broome,36,7,NA,NA,NA,184698,23860,19339,16293,5180,923,9
617,617,TRUE,Brookline,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
857,617,FALSE,Brookline,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
413,413,TRUE,Agawam,Massachusetts,hampden,25,13,NA,NA,NA,367971,56763,36504,33782,9660,7359,8
413,413,TRUE,North Chicopee,Massachusetts,hampden,25,13,NA,NA,NA,367971,56763,36504,33782,9660,7359,8
413,413,TRUE,Holyoke,Massachusetts,hampden,25,13,NA,NA,NA,367971,56763,36504,33782,9660,7359,8
413,413,TRUE,West Springfield,Massachusetts,hampden,25,13,NA,NA,NA,367971,56763,36504,33782,9660,7359,8
413,413,TRUE,Westfield,Massachusetts,hampden,25,13,NA,NA,NA,367971,56763,36504,33782,9660,7359,8
339,617,FALSE,Braintree,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
339,617,FALSE,Dedham,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
339,617,FALSE,Needham,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
339,617,FALSE,Norwood,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
339,617,FALSE,Randolph,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
339,617,FALSE,Wellesley,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
339,617,FALSE,Weymouth,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
508,617,FALSE,Franklin,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
617,617,TRUE,Milton,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
617,617,TRUE,Quincy,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
774,617,FALSE,Franklin,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
781,617,FALSE,Braintree,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
781,617,FALSE,Dedham,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
781,617,FALSE,Needham,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
781,617,FALSE,Norwood,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
781,617,FALSE,Randolph,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
781,617,FALSE,Wellesley,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
781,617,FALSE,Weymouth,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
857,617,FALSE,Milton,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
857,617,FALSE,Quincy,Massachusetts,norfolk,25,21,NA,NA,NA,392308,80899,37411,38367,11032,1569,14
508,617,FALSE,Brockton,Massachusetts,plymouth,25,23,NA,NA,NA,189468,32815,19055,22532,5864,2842,14
774,617,FALSE,Brockton,Massachusetts,plymouth,25,23,NA,NA,NA,189468,32815,19055,22532,5864,2842,14
319,319,TRUE,Cedar Rapids,Iowa,linn,19,113,NA,NA,NA,104274,20423,10848,10618,3672,834,13
319,319,TRUE,Marion,Iowa,linn,19,113,NA,NA,NA,104274,20423,10848,10618,3672,834,13
607,315,FALSE,Elmira,New York,chemung,36,15,NA,NA,NA,86827,12264,9184,8318,2310,1910,9
814,814,TRUE,Erie,Pennsylvania,erie,42,49,NA,NA,NA,219388,27047,23755,18217,5834,3730,13
641,515,FALSE,Marshalltown,Iowa,marshall,19,127,NA,NA,NA,35611,7562,3616,3969,854,249,11
